PERMNO,date,TICKER,PRC
12060,2019/05/07,GE,10.11000
12060,2019/05/08,GE,10.16000
12060,2019/05/09,GE,10.04000
12060,2019/05/10,GE,10.13000
12060,2019/05/13,GE,9.87000
12060,2019/05/14,GE,10.32000
12060,2019/05/15,GE,10.26000
12060,2019/05/16,GE,10.13000
12060,2019/05/17,GE,10.00000
12060,2019/05/20,GE,9.88000
12060,2019/05/21,GE,9.96000
12060,2019/05/22,GE,9.90000
12060,2019/05/23,GE,9.56000
12060,2019/05/24,GE,9.45000
12060,2019/05/28,GE,9.36000
12060,2019/05/29,GE,9.37000
12060,2019/05/30,GE,9.47000
12060,2019/05/31,GE,9.44000
12060,2019/06/03,GE,9.53000
12060,2019/06/04,GE,10.00000
12060,2019/06/05,GE,9.89000
12060,2019/06/06,GE,9.92000
12060,2019/06/07,GE,9.98000
12060,2019/06/10,GE,10.05000
12060,2019/06/11,GE,10.12000
12060,2019/06/12,GE,10.28000
12060,2019/06/13,GE,10.31000
12060,2019/06/14,GE,10.23000
12060,2019/06/17,GE,10.05000
12060,2019/06/18,GE,10.42000
12060,2019/06/19,GE,10.34000
12060,2019/06/20,GE,10.63000
12060,2019/06/21,GE,10.48000
12060,2019/06/24,GE,10.28000
12060,2019/06/25,GE,10.22000
12060,2019/06/26,GE,10.27000
12060,2019/06/27,GE,10.40000
12060,2019/06/28,GE,10.50000
12490,2019/04/01,IBM,143.30000
12490,2019/04/02,IBM,143.00000
12490,2019/04/03,IBM,143.63000
12490,2019/04/04,IBM,142.78000
12490,2019/04/05,IBM,143.28000
12490,2019/04/08,IBM,143.39000
12490,2019/04/09,IBM,142.11000
12490,2019/04/10,IBM,143.02000
12490,2019/04/11,IBM,143.78000
12490,2019/04/12,IBM,144.35001
12490,2019/04/15,IBM,143.89999
12490,2019/04/16,IBM,145.14000
12490,2019/04/17,IBM,139.11000
12490,2019/04/18,IBM,140.33000
12490,2019/04/22,IBM,138.89000
12490,2019/04/23,IBM,140.44000
12490,2019/04/24,IBM,139.95000
12490,2019/04/25,IBM,138.63000
12490,2019/04/26,IBM,139.44000
12490,2019/04/29,IBM,139.05000
12490,2019/04/30,IBM,140.27000
12490,2019/05/01,IBM,140.56000
12490,2019/05/02,IBM,139.59000
12490,2019/05/03,IBM,140.25000
12490,2019/05/06,IBM,140.38000
12490,2019/05/07,IBM,137.64000
12490,2019/05/08,IBM,138.00000
12490,2019/05/09,IBM,135.34000
12490,2019/05/10,IBM,135.32001
12490,2019/05/13,IBM,131.42000
12490,2019/05/14,IBM,133.31000
12490,2019/05/15,IBM,134.39999
12490,2019/05/16,IBM,135.88000
12490,2019/05/17,IBM,134.32001
12490,2019/05/20,IBM,135.12000
12490,2019/05/21,IBM,136.45000
12490,2019/05/22,IBM,136.35001
12490,2019/05/23,IBM,132.39000
12490,2019/05/24,IBM,132.28000
12490,2019/05/28,IBM,130.46001
12490,2019/05/29,IBM,129.69000
12490,2019/05/30,IBM,129.57001
12490,2019/05/31,IBM,126.99000
12490,2019/06/03,IBM,128.27000
12490,2019/06/04,IBM,132.69000
12490,2019/06/05,IBM,131.49001
12490,2019/06/06,IBM,132.22000
12490,2019/06/07,IBM,133.31000
12490,2019/06/10,IBM,134.74001
12490,2019/06/11,IBM,135.95000
12490,2019/06/12,IBM,134.87000
12490,2019/06/13,IBM,135.75999
12490,2019/06/14,IBM,135.14999
12490,2019/06/17,IBM,134.95000
12490,2019/06/18,IBM,136.38000
12490,2019/06/19,IBM,137.08000
12490,2019/06/20,IBM,138.85001
12490,2019/06/21,IBM,139.20000
12490,2019/06/24,IBM,139.35001
12490,2019/06/25,IBM,138.36000
12490,2019/06/26,IBM,138.52000
12490,2019/06/27,IBM,138.52000
12490,2019/06/28,IBM,137.89999
14541,2019/04/01,CVX,124.94000
14541,2019/04/02,CVX,124.93000
14541,2019/04/03,CVX,123.89000
14541,2019/04/04,CVX,124.80000
14541,2019/04/05,CVX,126.42000
14541,2019/04/08,CVX,126.68000
14541,2019/04/09,CVX,125.54000
14541,2019/04/10,CVX,125.49000
14541,2019/04/11,CVX,125.99000
14541,2019/04/12,CVX,119.76000
14541,2019/04/15,CVX,120.14000
14541,2019/04/16,CVX,121.17000
14541,2019/04/17,CVX,120.27000
14541,2019/04/18,CVX,119.86000
14541,2019/04/22,CVX,121.90000
14541,2019/04/23,CVX,122.02000
14541,2019/04/24,CVX,118.28000
14541,2019/04/25,CVX,117.90000
14541,2019/04/26,CVX,117.10000
14541,2019/04/29,CVX,117.72000
14541,2019/04/30,CVX,120.06000
14541,2019/05/01,CVX,117.81000
14541,2019/05/02,CVX,116.38000
14541,2019/05/03,CVX,117.27000
14541,2019/05/06,CVX,118.40000
14541,2019/05/07,CVX,118.27000
14541,2019/05/08,CVX,117.50000
14541,2019/05/09,CVX,121.19000
14541,2019/05/10,CVX,121.99000
14541,2019/05/13,CVX,120.44000
14541,2019/05/14,CVX,121.64000
14541,2019/05/15,CVX,122.14000
14541,2019/05/16,CVX,120.80000
14541,2019/05/17,CVX,120.52000
14541,2019/05/20,CVX,120.84000
14541,2019/05/21,CVX,121.34000
14541,2019/05/22,CVX,120.57000
14541,2019/05/23,CVX,117.87000
14541,2019/05/24,CVX,118.71000
14541,2019/05/28,CVX,118.31000
14541,2019/05/29,CVX,116.77000
14541,2019/05/30,CVX,115.38000
14541,2019/05/31,CVX,113.85000
14541,2019/06/03,CVX,115.99000
14541,2019/06/04,CVX,117.30000
14541,2019/06/05,CVX,117.65000
14541,2019/06/06,CVX,120.68000
14541,2019/06/07,CVX,121.48000
14541,2019/06/10,CVX,122.29000
14541,2019/06/11,CVX,121.17000
14541,2019/06/12,CVX,120.19000
14541,2019/06/13,CVX,120.91000
14541,2019/06/14,CVX,120.81000
14541,2019/06/17,CVX,121.39000
14541,2019/06/18,CVX,122.93000
14541,2019/06/19,CVX,122.89000
14541,2019/06/20,CVX,124.28000
14541,2019/06/21,CVX,124.93000
14541,2019/06/24,CVX,124.91000
14541,2019/06/25,CVX,123.64000
14541,2019/06/26,CVX,123.93000
14541,2019/06/27,CVX,123.11000
14541,2019/06/28,CVX,124.44000
14593,2019/04/01,AAPL,191.24001
14593,2019/04/02,AAPL,194.02000
14593,2019/04/03,AAPL,195.35001
14593,2019/04/04,AAPL,195.69000
14593,2019/04/05,AAPL,197.00000
14593,2019/04/08,AAPL,200.10001
14593,2019/04/09,AAPL,199.50000
14593,2019/04/10,AAPL,200.62000
14593,2019/04/11,AAPL,198.95000
14593,2019/04/12,AAPL,198.87000
14593,2019/04/15,AAPL,199.23000
14593,2019/04/16,AAPL,199.25000
14593,2019/04/17,AAPL,203.13000
14593,2019/04/18,AAPL,203.86000
14593,2019/04/22,AAPL,204.53000
14593,2019/04/23,AAPL,207.48000
14593,2019/04/24,AAPL,207.16000
14593,2019/04/25,AAPL,205.28000
14593,2019/04/26,AAPL,204.30000
14593,2019/04/29,AAPL,204.61000
14593,2019/04/30,AAPL,200.67000
14593,2019/05/01,AAPL,210.52000
14593,2019/05/02,AAPL,209.14999
14593,2019/05/03,AAPL,211.75000
14593,2019/05/06,AAPL,208.48000
14593,2019/05/07,AAPL,202.86000
14593,2019/05/08,AAPL,202.89999
14593,2019/05/09,AAPL,200.72000
14593,2019/05/10,AAPL,197.17999
14593,2019/05/13,AAPL,185.72000
14593,2019/05/14,AAPL,188.66000
14593,2019/05/15,AAPL,190.92000
14593,2019/05/16,AAPL,190.08000
14593,2019/05/17,AAPL,189.00000
14593,2019/05/20,AAPL,183.09000
14593,2019/05/21,AAPL,186.60001
14593,2019/05/22,AAPL,182.78000
14593,2019/05/23,AAPL,179.66000
14593,2019/05/24,AAPL,178.97000
14593,2019/05/28,AAPL,178.23000
14593,2019/05/29,AAPL,177.38000
14593,2019/05/30,AAPL,178.30000
14593,2019/05/31,AAPL,175.07001
14593,2019/06/03,AAPL,173.30000
14593,2019/06/04,AAPL,179.64000
14593,2019/06/05,AAPL,182.53999
14593,2019/06/06,AAPL,185.22000
14593,2019/06/07,AAPL,190.14999
14593,2019/06/10,AAPL,192.58000
14593,2019/06/11,AAPL,194.81000
14593,2019/06/12,AAPL,194.19000
14593,2019/06/13,AAPL,194.14999
14593,2019/06/14,AAPL,192.74001
14593,2019/06/17,AAPL,193.89000
14593,2019/06/18,AAPL,198.45000
14593,2019/06/19,AAPL,197.87000
14593,2019/06/20,AAPL,199.46001
14593,2019/06/21,AAPL,198.78000
14593,2019/06/24,AAPL,198.58000
14593,2019/06/25,AAPL,195.57001
14593,2019/06/26,AAPL,199.80000
14593,2019/06/27,AAPL,199.74001
14593,2019/06/28,AAPL,197.92000
16851,2019/04/01,DWDP,54.42000
16851,2019/04/02,DWDP,36.49000
16851,2019/04/03,DWDP,37.35000
16851,2019/04/04,DWDP,37.78000
16851,2019/04/05,DWDP,37.90000
16851,2019/04/08,DWDP,38.14000
16851,2019/04/09,DWDP,38.22000
16851,2019/04/10,DWDP,38.50000
16851,2019/04/11,DWDP,38.89000
16851,2019/04/12,DWDP,39.47000
16851,2019/04/15,DWDP,38.90000
16851,2019/04/16,DWDP,39.15000
16851,2019/04/17,DWDP,39.20000
16851,2019/04/18,DWDP,39.00000
16851,2019/04/22,DWDP,38.32000
16851,2019/04/23,DWDP,38.28000
16851,2019/04/24,DWDP,38.29000
16851,2019/04/25,DWDP,37.60000
16851,2019/04/26,DWDP,38.00000
16851,2019/04/29,DWDP,37.96000
16851,2019/04/30,DWDP,38.45000
16851,2019/05/01,DWDP,37.31000
16851,2019/05/02,DWDP,34.67000
16851,2019/05/03,DWDP,34.89000
16851,2019/05/06,DWDP,33.62000
16851,2019/05/07,DWDP,32.14000
16851,2019/05/08,DWDP,31.68000
16851,2019/05/09,DWDP,30.99000
16851,2019/05/10,DWDP,31.48000
16851,2019/05/13,DWDP,30.24000
16851,2019/05/14,DWDP,30.76000
16851,2019/05/15,DWDP,30.10000
16851,2019/05/16,DWDP,30.80000
16851,2019/05/17,DWDP,30.97000
16851,2019/05/20,DWDP,31.03000
16851,2019/05/21,DWDP,31.99000
16851,2019/05/22,DWDP,31.72000
16851,2019/05/23,DWDP,30.94000
16851,2019/05/24,DWDP,31.08000
16851,2019/05/28,DWDP,30.77000
16851,2019/05/29,DWDP,31.09000
16851,2019/05/30,DWDP,31.17000
16851,2019/05/31,DWDP,30.52000
16851,2019/06/03,DD,76.10000
16851,2019/06/04,DD,74.11000
16851,2019/06/05,DD,74.86000
16851,2019/06/06,DD,72.66000
16851,2019/06/07,DD,73.64000
16851,2019/06/10,DD,73.75000
16851,2019/06/11,DD,73.73000
16851,2019/06/12,DD,73.46000
16851,2019/06/13,DD,74.83000
16851,2019/06/14,DD,75.08000
16851,2019/06/17,DD,74.75000
16851,2019/06/18,DD,74.25000
16851,2019/06/19,DD,72.97000
16851,2019/06/20,DD,74.98000
16851,2019/06/21,DD,74.64000
16851,2019/06/24,DD,74.70000
16851,2019/06/25,DD,74.13000
16851,2019/06/26,DD,73.84000
16851,2019/06/27,DD,73.83000
16851,2019/06/28,DD,75.07000
17830,2019/04/01,UTX,133.19000
17830,2019/04/02,UTX,131.89999
17830,2019/04/03,UTX,131.31000
17830,2019/04/04,UTX,132.70000
17830,2019/04/05,UTX,133.72000
17830,2019/04/08,UTX,133.56000
17830,2019/04/09,UTX,132.25000
17830,2019/04/10,UTX,131.66000
17830,2019/04/11,UTX,132.82001
17830,2019/04/12,UTX,135.30000
17830,2019/04/15,UTX,134.55000
17830,2019/04/16,UTX,135.34000
17830,2019/04/17,UTX,135.78999
17830,2019/04/18,UTX,137.00000
17830,2019/04/22,UTX,136.91000
17830,2019/04/23,UTX,140.02000
17830,2019/04/24,UTX,139.59000
17830,2019/04/25,UTX,139.73000
17830,2019/04/26,UTX,140.78000
17830,2019/04/29,UTX,142.12000
17830,2019/04/30,UTX,142.61000
17830,2019/05/01,UTX,141.58000
17830,2019/05/02,UTX,139.80000
17830,2019/05/03,UTX,141.63000
17830,2019/05/06,UTX,140.20000
17830,2019/05/07,UTX,135.44000
17830,2019/05/08,UTX,137.07001
17830,2019/05/09,UTX,136.86000
17830,2019/05/10,UTX,137.17000
17830,2019/05/13,UTX,131.96001
17830,2019/05/14,UTX,133.98000
17830,2019/05/15,UTX,133.98000
17830,2019/05/16,UTX,135.25000
17830,2019/05/17,UTX,133.75000
17830,2019/05/20,UTX,133.48000
17830,2019/05/21,UTX,136.03000
17830,2019/05/22,UTX,135.41000
17830,2019/05/23,UTX,130.45000
17830,2019/05/24,UTX,131.39999
17830,2019/05/28,UTX,129.92000
17830,2019/05/29,UTX,129.47000
17830,2019/05/30,UTX,128.39999
17830,2019/05/31,UTX,126.30000
17830,2019/06/03,UTX,126.86000
17830,2019/06/04,UTX,129.37000
17830,2019/06/05,UTX,131.36000
17830,2019/06/06,UTX,131.67000
17830,2019/06/07,UTX,132.14999
17830,2019/06/10,UTX,128.00999
17830,2019/06/11,UTX,122.94000
17830,2019/06/12,UTX,124.07000
17830,2019/06/13,UTX,124.81000
17830,2019/06/14,UTX,125.30000
17830,2019/06/17,UTX,124.23000
17830,2019/06/18,UTX,126.62000
17830,2019/06/19,UTX,126.76000
17830,2019/06/20,UTX,130.03000
17830,2019/06/21,UTX,128.75000
17830,2019/06/24,UTX,130.17999
17830,2019/06/25,UTX,129.02000
17830,2019/06/26,UTX,127.76000
17830,2019/06/27,UTX,128.97000
17830,2019/06/28,UTX,130.20000
18163,2019/04/01,PG,103.64000
18163,2019/04/02,PG,103.75000
18163,2019/04/03,PG,103.69000
18163,2019/04/04,PG,103.43000
18163,2019/04/05,PG,103.65000
18163,2019/04/08,PG,104.97000
18163,2019/04/09,PG,104.66000
18163,2019/04/10,PG,104.65000
18163,2019/04/11,PG,104.75000
18163,2019/04/12,PG,105.06000
18163,2019/04/15,PG,105.73000
18163,2019/04/16,PG,106.42000
18163,2019/04/17,PG,105.85000
18163,2019/04/18,PG,106.05000
18163,2019/04/22,PG,106.01000
18163,2019/04/23,PG,103.16000
18163,2019/04/24,PG,103.69000
18163,2019/04/25,PG,103.28000
18163,2019/04/26,PG,105.86000
18163,2019/04/29,PG,104.78000
18163,2019/04/30,PG,106.48000
18163,2019/05/01,PG,104.93000
18163,2019/05/02,PG,105.56000
18163,2019/05/03,PG,106.08000
18163,2019/05/06,PG,105.68000
18163,2019/05/07,PG,104.70000
18163,2019/05/08,PG,105.07000
18163,2019/05/09,PG,104.24000
18163,2019/05/10,PG,106.01000
18163,2019/05/13,PG,106.11000
18163,2019/05/14,PG,105.60000
18163,2019/05/15,PG,106.70000
18163,2019/05/16,PG,108.11000
18163,2019/05/17,PG,107.45000
18163,2019/05/20,PG,107.33000
18163,2019/05/21,PG,106.37000
18163,2019/05/22,PG,106.72000
18163,2019/05/23,PG,106.76000
18163,2019/05/24,PG,106.69000
18163,2019/05/28,PG,104.46000
18163,2019/05/29,PG,104.19000
18163,2019/05/30,PG,105.33000
18163,2019/05/31,PG,102.91000
18163,2019/06/03,PG,103.80000
18163,2019/06/04,PG,104.68000
18163,2019/06/05,PG,106.73000
18163,2019/06/06,PG,107.38000
18163,2019/06/07,PG,108.77000
18163,2019/06/10,PG,108.72000
18163,2019/06/11,PG,109.38000
18163,2019/06/12,PG,109.68000
18163,2019/06/13,PG,110.91000
18163,2019/06/14,PG,111.20000
18163,2019/06/17,PG,110.99000
18163,2019/06/18,PG,109.60000
18163,2019/06/19,PG,110.42000
18163,2019/06/20,PG,111.74000
18163,2019/06/21,PG,111.20000
18163,2019/06/24,PG,112.33000
18163,2019/06/25,PG,111.72000
18163,2019/06/26,PG,109.73000
18163,2019/06/27,PG,109.78000
18163,2019/06/28,PG,109.65000
18542,2019/04/01,CAT,140.25000
18542,2019/04/02,CAT,140.19000
18542,2019/04/03,CAT,139.25999
18542,2019/04/04,CAT,140.13000
18542,2019/04/05,CAT,140.36000
18542,2019/04/08,CAT,139.82001
18542,2019/04/09,CAT,136.35001
18542,2019/04/10,CAT,137.53000
18542,2019/04/11,CAT,138.87000
18542,2019/04/12,CAT,141.20000
18542,2019/04/15,CAT,140.25000
18542,2019/04/16,CAT,142.03000
18542,2019/04/17,CAT,142.74001
18542,2019/04/18,CAT,143.36000
18542,2019/04/22,CAT,142.38000
18542,2019/04/23,CAT,142.03000
18542,2019/04/24,CAT,137.73000
18542,2019/04/25,CAT,136.13000
18542,2019/04/26,CAT,139.03000
18542,2019/04/29,CAT,139.02000
18542,2019/04/30,CAT,139.42000
18542,2019/05/01,CAT,138.14999
18542,2019/05/02,CAT,135.17000
18542,2019/05/03,CAT,139.06000
18542,2019/05/06,CAT,136.75999
18542,2019/05/07,CAT,133.67000
18542,2019/05/08,CAT,131.95000
18542,2019/05/09,CAT,131.20000
18542,2019/05/10,CAT,131.34000
18542,2019/05/13,CAT,125.30000
18542,2019/05/14,CAT,127.47000
18542,2019/05/15,CAT,127.30000
18542,2019/05/16,CAT,126.61000
18542,2019/05/17,CAT,122.76000
18542,2019/05/20,CAT,122.43000
18542,2019/05/21,CAT,124.95000
18542,2019/05/22,CAT,123.56000
18542,2019/05/23,CAT,122.26000
18542,2019/05/24,CAT,122.90000
18542,2019/05/28,CAT,121.59000
18542,2019/05/29,CAT,121.48000
18542,2019/05/30,CAT,121.84000
18542,2019/05/31,CAT,119.81000
18542,2019/06/03,CAT,120.65000
18542,2019/06/04,CAT,122.08000
18542,2019/06/05,CAT,123.12000
18542,2019/06/06,CAT,123.39000
18542,2019/06/07,CAT,124.46000
18542,2019/06/10,CAT,125.74000
18542,2019/06/11,CAT,127.28000
18542,2019/06/12,CAT,127.10000
18542,2019/06/13,CAT,127.17000
18542,2019/06/14,CAT,127.23000
18542,2019/06/17,CAT,127.32000
18542,2019/06/18,CAT,130.33000
18542,2019/06/19,CAT,130.61000
18542,2019/06/20,CAT,133.63000
18542,2019/06/21,CAT,133.89000
18542,2019/06/24,CAT,134.37000
18542,2019/06/25,CAT,133.71001
18542,2019/06/26,CAT,135.14999
18542,2019/06/27,CAT,135.50000
18542,2019/06/28,CAT,136.28999
19561,2019/04/01,BA,391.54001
19561,2019/04/02,BA,390.75000
19561,2019/04/03,BA,384.73999
19561,2019/04/04,BA,395.85999
19561,2019/04/05,BA,391.92999
19561,2019/04/08,BA,374.51999
19561,2019/04/09,BA,369.04001
19561,2019/04/10,BA,364.94000
19561,2019/04/11,BA,370.16000
19561,2019/04/12,BA,379.64001
19561,2019/04/15,BA,375.45999
19561,2019/04/16,BA,381.72000
19561,2019/04/17,BA,377.51999
19561,2019/04/18,BA,380.07001
19561,2019/04/22,BA,375.17001
19561,2019/04/23,BA,374.01999
19561,2019/04/24,BA,375.45999
19561,2019/04/25,BA,382.79999
19561,2019/04/26,BA,380.79001
19561,2019/04/29,BA,379.04999
19561,2019/04/30,BA,377.69000
19561,2019/05/01,BA,376.79999
19561,2019/05/02,BA,375.79999
19561,2019/05/03,BA,376.45999
19561,2019/05/06,BA,371.60001
19561,2019/05/07,BA,357.23001
19561,2019/05/08,BA,359.75000
19561,2019/05/09,BA,354.13000
19561,2019/05/10,BA,354.67001
19561,2019/05/13,BA,337.37000
19561,2019/05/14,BA,343.04001
19561,2019/05/15,BA,345.64001
19561,2019/05/16,BA,353.81000
19561,2019/05/17,BA,355.01999
19561,2019/05/20,BA,352.79001
19561,2019/05/21,BA,358.75000
19561,2019/05/22,BA,352.78000
19561,2019/05/23,BA,350.54999
19561,2019/05/24,BA,354.89999
19561,2019/05/28,BA,354.88000
19561,2019/05/29,BA,348.79999
19561,2019/05/30,BA,349.87000
19561,2019/05/31,BA,341.60999
19561,2019/06/03,BA,338.89001
19561,2019/06/04,BA,344.62000
19561,2019/06/05,BA,348.75000
19561,2019/06/06,BA,350.64001
19561,2019/06/07,BA,353.70001
19561,2019/06/10,BA,353.79999
19561,2019/06/11,BA,349.32999
19561,2019/06/12,BA,347.03000
19561,2019/06/13,BA,348.85999
19561,2019/06/14,BA,347.16000
19561,2019/06/17,BA,354.89999
19561,2019/06/18,BA,373.95999
19561,2019/06/19,BA,368.56000
19561,2019/06/20,BA,374.88000
19561,2019/06/21,BA,371.84000
19561,2019/06/24,BA,373.98999
19561,2019/06/25,BA,369.32001
19561,2019/06/26,BA,374.94000
19561,2019/06/27,BA,364.01999
19561,2019/06/28,BA,364.01001
21936,2019/04/01,PFE,42.84000
21936,2019/04/02,PFE,42.91000
21936,2019/04/03,PFE,42.84000
21936,2019/04/04,PFE,42.74000
21936,2019/04/05,PFE,42.99000
21936,2019/04/08,PFE,43.14000
21936,2019/04/09,PFE,42.84000
21936,2019/04/10,PFE,42.73000
21936,2019/04/11,PFE,42.27000
21936,2019/04/12,PFE,41.71000
21936,2019/04/15,PFE,42.09000
21936,2019/04/16,PFE,40.92000
21936,2019/04/17,PFE,39.88000
21936,2019/04/18,PFE,39.38000
21936,2019/04/22,PFE,38.98000
21936,2019/04/23,PFE,39.42000
21936,2019/04/24,PFE,39.37000
21936,2019/04/25,PFE,39.61000
21936,2019/04/26,PFE,39.97000
21936,2019/04/29,PFE,39.59000
21936,2019/04/30,PFE,40.61000
21936,2019/05/01,PFE,40.77000
21936,2019/05/02,PFE,41.01000
21936,2019/05/03,PFE,41.39000
21936,2019/05/06,PFE,41.65000
21936,2019/05/07,PFE,40.83000
21936,2019/05/08,PFE,40.95000
21936,2019/05/09,PFE,40.64000
21936,2019/05/10,PFE,40.72000
21936,2019/05/13,PFE,40.57000
21936,2019/05/14,PFE,40.66000
21936,2019/05/15,PFE,41.15000
21936,2019/05/16,PFE,41.64000
21936,2019/05/17,PFE,41.47000
21936,2019/05/20,PFE,41.59000
21936,2019/05/21,PFE,41.67000
21936,2019/05/22,PFE,41.99000
21936,2019/05/23,PFE,41.92000
21936,2019/05/24,PFE,41.95000
21936,2019/05/28,PFE,41.90000
21936,2019/05/29,PFE,41.72000
21936,2019/05/30,PFE,41.90000
21936,2019/05/31,PFE,41.52000
21936,2019/06/03,PFE,41.92000
21936,2019/06/04,PFE,42.23000
21936,2019/06/05,PFE,42.48000
21936,2019/06/06,PFE,42.71000
21936,2019/06/07,PFE,42.92000
21936,2019/06/10,PFE,43.07000
21936,2019/06/11,PFE,42.67000
21936,2019/06/12,PFE,43.08000
21936,2019/06/13,PFE,42.50000
21936,2019/06/14,PFE,42.76000
21936,2019/06/17,PFE,42.88000
21936,2019/06/18,PFE,43.07000
21936,2019/06/19,PFE,43.50000
21936,2019/06/20,PFE,43.60000
21936,2019/06/21,PFE,43.67000
21936,2019/06/24,PFE,43.76000
21936,2019/06/25,PFE,43.76000
21936,2019/06/26,PFE,42.99000
21936,2019/06/27,PFE,43.43000
21936,2019/06/28,PFE,43.32000
22111,2019/04/01,JNJ,138.98000
22111,2019/04/02,JNJ,137.71001
22111,2019/04/03,JNJ,137.17000
22111,2019/04/04,JNJ,135.57001
22111,2019/04/05,JNJ,136.17999
22111,2019/04/08,JNJ,136.14000
22111,2019/04/09,JNJ,135.57001
22111,2019/04/10,JNJ,135.58000
22111,2019/04/11,JNJ,135.21001
22111,2019/04/12,JNJ,135.98000
22111,2019/04/15,JNJ,136.52000
22111,2019/04/16,JNJ,138.02000
22111,2019/04/17,JNJ,138.52000
22111,2019/04/18,JNJ,137.52000
22111,2019/04/22,JNJ,137.83000
22111,2019/04/23,JNJ,139.89999
22111,2019/04/24,JNJ,139.20000
22111,2019/04/25,JNJ,139.64999
